o_coral_cover,o_region,o_region_sub,o_jurisdiction,o_habitat,o_ocean,o_lat,o_long,o_depth,o_human_pop50,o_land_area50,o_storm_30yr,o_l_att_mean,o_l_att_sd,o_npp_mean,o_npp_sd,o_sst_mean,o_sst_sd,o_wave_mean,o_wave_sd
16,STX,LANG,USVI,PVMT,CARIB,17.76185,-64.502399,15.8496,0,5.405388462,3,0.03705965,0.009121403,638.9965552,137.3413799,27.72336,1.11083077,8.023987335,2.706937952
10,STX,LANG,USVI,PVMT,CARIB,17.780734,-64.514347,25.4508,0,5.405388462,3,0.03705965,0.009121403,638.9965552,137.3413799,27.72336,1.11083077,8.023987335,2.706937952
9,STX,LANG,USVI,PVMT,CARIB,17.781331,-64.495488,22.098,0,5.405388462,3,0.03388939,0.007733046,638.9965552,137.3413799,27.75314,1.103431919,8.023987335,2.706937952
5,STX,LANG,USVI,PVMT,CARIB,17.781367,-64.490772,19.2024,0,5.405388462,3,0.03388939,0.007733046,638.9965552,137.3413799,27.75314,1.103431919,8.023987335,2.706937952
25,STX,LANG,USVI,PVMT,CARIB,17.789556,-64.483294,24.0792,10.81408209,5.405388462,3,0.03388939,0.007733046,614.3008755,136.4124251,27.75314,1.103431919,8.262306914,2.833658762
17,STX,LANG,USVI,PVMT,CARIB,17.801694,-64.491413,27.2796,10.81408209,5.405388462,3,0.03929555,0.008752143,677.9658574,148.3653693,27.7131,1.120514614,8.060392906,2.715639189
0,STT,STT,USVI,PVMT,CARIB,18.31433,-65.00278,18.4404,11.33065991,5.824219862,2,0.04267502,0.008136338,864.2282054,110.6401664,27.6727,1.131407972,1.005052261,0.352226484
3,STX,LANG,USVI,PVMT,CARIB,17.806009,-64.458432,20.2692,10.81408209,5.405388462,3,0.03929555,0.008752143,667.0223916,135.4134046,27.7131,1.120514614,8.278961566,2.83058451
16,STX,LANG,USVI,PVMT,CARIB,17.806037,-64.454659,18.288,10.81408209,5.405388462,3,0.03625171,0.00811172,667.0223916,135.4134046,27.72936,1.110096392,8.278961566,2.83058451
22.44897959,STX,LANG,USVI,PVMT,CARIB,17.808839,-64.502321,21.0312,10.81408209,5.405388462,3,0.04149019,0.010525445,677.9658574,148.3653693,27.68571,1.118204811,8.060392906,2.715639189
5,STX,LANG,USVI,PVMT,CARIB,17.809685,-64.509874,19.2024,10.81408209,5.405388462,3,0.04149019,0.010525445,677.9658574,148.3653693,27.68571,1.118204811,8.060392906,2.715639189
10,STX,LANG,USVI,PVMT,CARIB,17.81046,-64.526389,16.4592,10.81408209,5.405388462,3,0.04149019,0.010525445,677.9658574,148.3653693,27.68571,1.118204811,8.060392906,2.715639189
7.843137255,STX,LANG,USVI,PVMT,CARIB,17.810475,-64.524503,15.8496,10.81408209,5.405388462,3,0.04149019,0.010525445,677.9658574,148.3653693,27.68571,1.118204811,8.060392906,2.715639189
29,STX,LANG,USVI,PVMT,CARIB,17.814351,-64.490574,17.8308,10.81408209,5.405388462,3,0.03929555,0.008752143,677.9658574,148.3653693,27.7131,1.120514614,8.060392906,2.715639189
19,STX,LANG,USVI,PVMT,CARIB,17.814579,-64.460388,14.7828,10.81408209,5.405388462,3,0.03929555,0.008752143,667.0223916,135.4134046,27.7131,1.120514614,8.278961566,2.83058451
11,STX,LANG,USVI,PVMT,CARIB,17.814599,-64.516991,13.5636,10.81408209,5.405388462,3,0.04149019,0.010525445,677.9658574,148.3653693,27.68571,1.118204811,8.060392906,2.715639189
5,STX,LANG,USVI,PVMT,CARIB,17.814935,-64.473127,21.4884,10.81408209,5.405388462,3,0.03929555,0.008752143,667.0223916,135.4134046,27.7131,1.120514614,8.278961566,2.83058451
0,STT,STT,USVI,PVMT,CARIB,18.31949,-64.98392,NA,11.33655815,5.792419269,2,0.04047891,0.008803408,753.4690926,90.81053173,27.68211,1.142614108,0.026296623,0.028306932
2,STX,LANG,USVI,PVMT,CARIB,17.815785,-64.480209,22.86,10.81408209,5.405388462,3,0.03929555,0.008752143,667.0223916,135.4134046,27.7131,1.120514614,8.278961566,2.83058451
12,STX,LANG,USVI,PVMT,CARIB,17.8161,-64.498136,18.1356,10.81408209,5.405388462,3,0.03929555,0.008752143,677.9658574,148.3653693,27.7131,1.120514614,8.060392906,2.715639189
3,STX,LANG,USVI,PVMT,CARIB,17.817933,-64.49485,17.8308,10.81408209,5.405388462,3,0.03929555,0.008752143,677.9658574,148.3653693,27.7131,1.120514614,8.060392906,2.715639189
6,STX,LANG,USVI,PVMT,CARIB,17.818265,-64.510418,14.1732,10.81408209,5.405388462,3,0.04149019,0.010525445,677.9658574,148.3653693,27.68571,1.118204811,8.060392906,2.715639189
7.920792079,STX,LANG,USVI,PVMT,CARIB,17.823675,-64.511879,28.956,10.81408209,5.405388462,3,0.04149019,0.010525445,677.9658574,148.3653693,27.68571,1.118204811,8.060392906,2.715639189
14,STX,LANG,USVI,PVMT,CARIB,17.825122,-64.500098,27.5844,10.81408209,5.405388462,3,0.04149019,0.010525445,677.9658574,148.3653693,27.68571,1.118204811,8.060392906,2.715639189
0,STX,LANG,USVI,PVMT,CARIB,17.827681,-64.460495,23.3172,10.81408209,5.405388462,3,0.03929555,0.008752143,667.0223916,135.4134046,27.7131,1.120514614,8.278961566,2.83058451
13,STX,LANG,USVI,SCR,CARIB,17.805494,-64.525876,21.0312,10.81408209,5.405388462,3,0.04149019,0.010525445,677.9658574,148.3653693,27.68571,1.118204811,8.060392906,2.715639189
29,STX,LANG,USVI,SCR,CARIB,17.81117,-64.492906,21.7932,10.81408209,5.405388462,3,0.03929555,0.008752143,677.9658574,148.3653693,27.7131,1.120514614,8.060392906,2.715639189
5,STX,LANG,USVI,SCR,CARIB,17.826137,-64.485484,23.4696,10.81408209,5.405388462,3,0.03929555,0.008752143,667.0223916,135.4134046,27.7131,1.120514614,8.278961566,2.83058451
1,STT,STT,USVI,PVMT,CARIB,18.33942,-64.84366,19.2024,11.36884722,5.713646386,2,0.04509606,0.009899495,902.435941,190.0473427,27.40891,1.184015625,0.982251185,0.596792478
13,STX,LANG,USVI,PVMT,CARIB,17.824814,-64.481227,12.3444,10.81408209,5.405388462,3,0.03929555,0.008752143,667.0223916,135.4134046,27.7131,1.120514614,8.278961566,2.83058451
7,STX,NWSTX,USVI,AGRF,CARIB,17.743969,-64.897336,12.954,0,5.405388462,2,0.03812006,0.012798086,600.9263826,137.3972318,27.76394,1.102516213,2.472206374,0.669376237
0,STX,NWSTX,USVI,SCR,CARIB,17.752574,-64.89507,21.6408,0,5.405388462,2,0.03287888,0.00980816,600.9263826,137.3972318,27.77547,1.0869218,2.472206374,0.669376237
7,STX,NWSTX,USVI,AGRF,CARIB,17.734944,-64.896298,12.192,0,5.405388462,2,0.03812006,0.012798086,600.9263826,137.3972318,27.76394,1.102516213,2.472206374,0.669376237
4,STX,NWSTX,USVI,PVMT,CARIB,17.774374,-64.684528,7.9248,10.81408209,5.405388462,2,0.0374603,0.008282512,662.5072808,140.3510348,27.69172,1.108331629,5.37258526,2.046818679
0,STX,SSTX,USVI,AGRF,CARIB,17.63673,-64.868413,21.9456,10.81408209,5.405388462,2,0.04645897,0.009792855,636.4683186,126.3183988,27.8542,1.113683528,2.911718401,0.734077234
8,STX,SSTX,USVI,AGRF,CARIB,17.642596,-64.820885,26.9748,10.81408209,5.405388462,2,0.04010968,0.010047189,625.5910193,119.5300793,27.82525,1.113334631,3.071940473,0.775458226
0,STX,SSTX,USVI,PTRF,CARIB,17.681004,-64.719474,17.2212,10.81408209,5.405388462,2,0.04012263,0.011931932,612.8153554,127.6144859,27.8855,1.13895215,3.607639787,0.914144512
0.99009901,STX,SSTX,USVI,PVMT,CARIB,17.643532,-64.865656,13.5636,10.81408209,5.405388462,2,0.04645897,0.009792855,636.4683186,126.3183988,27.8542,1.113683528,2.911718401,0.734077234
1,STX,SSTX,USVI,PVMT,CARIB,17.644095,-64.853883,13.716,10.81408209,5.405388462,2,0.04645897,0.009792855,625.5910193,119.5300793,27.8542,1.113683528,3.071940473,0.775458226
0,STT,STT,USVI,PVMT,CARIB,18.36753,-64.87944,29.2608,11.35439856,5.708322122,2,0.04287594,0.00969536,906.9930781,188.1701189,27.1844,1.327427964,0.075674236,0.050169562
2,STX,SSTX,USVI,PVMT,CARIB,17.648859,-64.875606,16.764,10.81408209,5.405388462,2,0.0451531,0.008093207,636.4683186,126.3183988,27.85583,1.10845884,2.911718401,0.734077234
10.89108911,STX,SSTX,USVI,PVMT,CARIB,17.66888,-64.762243,14.9352,10.81408209,5.405388462,2,0.04264562,0.017689828,617.6972877,118.5047262,27.84097,1.169687993,3.527192745,0.897542279
0,STX,SSTX,USVI,PVMT,CARIB,17.677805,-64.723685,16.6116,10.81408209,5.405388462,2,0.04012263,0.011931932,612.8153554,127.6144859,27.8855,1.13895215,3.607639787,0.914144512
0,STX,SSTX,USVI,PVMT,CARIB,17.682035,-64.704874,18.5928,10.81408209,5.405388462,2,0.03715124,0.008372574,612.8153554,127.6144859,27.82361,1.109887382,3.607639787,0.914144512
1.960784314,STX,SSTX,USVI,PVMT,CARIB,17.682799,-64.720905,14.1732,10.81408209,5.405388462,2,0.04012263,0.011931932,612.8153554,127.6144859,27.8855,1.13895215,3.607639787,0.914144512
5.050505051,STX,SSTX,USVI,PVMT,CARIB,17.683026,-64.746357,NA,10.81408209,5.405388462,2,0.04012263,0.011931932,616.3687106,115.4990859,27.8855,1.13895215,3.349194304,0.845680046
0,STX,SSTX,USVI,PVMT,CARIB,17.688546,-64.683254,16.764,10.81408209,5.405388462,2,0.03715124,0.008372574,615.1307475,115.9391671,27.82361,1.109887382,4.007921944,1.024009704
1,STX,SSTX,USVI,PVMT,CARIB,17.690957,-64.665366,16.764,10.81408209,5.405388462,2,0.03543565,0.007523297,615.1307475,115.9391671,27.77545,1.102061251,4.007921944,1.024009704
3,STX,SSTX,USVI,PTRF,CARIB,17.657722,-64.846011,8.8392,10.81408209,5.405388462,2,0.04645897,0.009792855,625.5910193,119.5300793,27.8542,1.113683528,3.071940473,0.775458226
0,STX,SSTX,USVI,PTRF,CARIB,17.659139,-64.839429,9.2964,10.81408209,5.405388462,2,0.04645897,0.009792855,625.5910193,119.5300793,27.8542,1.113683528,3.071940473,0.775458226
15.15151515,STT,STT,USVI,PVMT,CARIB,18.37641,-64.98409,14.6304,11.33995208,5.760922075,2,0.04286997,0.011038342,874.7698921,163.5208244,27.47083,1.165771418,2.420245962,1.651750976
0,STX,SSTX,USVI,PVMT,CARIB,17.658381,-64.871935,9.2964,10.81408209,5.405388462,2,0.04645897,0.009792855,636.4683186,126.3183988,27.8542,1.113683528,2.911718401,0.734077234
1,STX,SSTX,USVI,PVMT,CARIB,17.667482,-64.86496,7.1628,10.81408209,5.405388462,2,0.04626847,0.018333194,636.4683186,126.3183988,27.86784,1.18928592,2.911718401,0.734077234
3.96039604,STX,SSTX,USVI,PVMT,CARIB,17.684647,-64.71621,9.6012,10.81408209,5.405388462,2,0.04012263,0.011931932,612.8153554,127.6144859,27.8855,1.13895215,3.607639787,0.914144512
4.95049505,STX,SSTX,USVI,PVMT,CARIB,17.686487,-64.712457,7.7724,10.81408209,5.405388462,2,0.04012263,0.011931932,612.8153554,127.6144859,27.8855,1.13895215,3.607639787,0.914144512
6,STX,SSTX,USVI,PVMT,CARIB,17.691575,-64.698836,7.7724,10.81408209,5.405388462,2,0.03715124,0.008372574,612.8153554,127.6144859,27.82361,1.109887382,3.607639787,0.914144512
0,STX,SSTX,USVI,PVMT,CARIB,17.694342,-64.692264,7.0104,10.81408209,5.405388462,2,0.03715124,0.008372574,615.1307475,115.9391671,27.82361,1.109887382,4.007921944,1.024009704
0,STX,ESTX,USVI,BDRK,CARIB,17.788409,-64.627597,1.2192,10.81408209,5.405388462,3,0.03885926,0.008438009,670.0646147,143.9224922,27.6534,1.117760261,5.986522103,2.146149476
0,STX,ESTX,USVI,PVMT,CARIB,17.778796,-64.6426,11.2776,10.81408209,5.405388462,3,0.03885926,0.008438009,670.0646147,143.9224922,27.6534,1.117760261,5.986522103,2.146149476
2.97029703,STX,ESTX,USVI,PVMT,CARIB,17.788375,-64.576664,15.3924,10.81408209,5.405388462,3,0.04120135,0.009924717,686.473736,152.4758423,27.71751,1.123530596,6.691655671,2.277404468
6.930693069,STX,ESTX,USVI,AGRF,CARIB,17.784465,-64.612942,8.382,10.81408209,5.405388462,3,0.04150485,0.010872212,670.0646147,143.9224922,27.66761,1.136014525,5.986522103,2.146149476
28.15533981,STT,STT,USVI,PVMT,CARIB,18.37733,-64.98221,16.6116,11.33995208,5.760922075,2,0.04286997,0.011038342,874.7698921,163.5208244,27.47083,1.165771418,2.420245962,1.651750976
10,STX,ESTX,USVI,AGRF,CARIB,17.783094,-64.614816,12.8016,10.81408209,5.405388462,3,0.04150485,0.010872212,670.0646147,143.9224922,27.66761,1.136014525,5.986522103,2.146149476
2,STX,ESTX,USVI,PVMT,CARIB,17.784614,-64.649255,9.6012,10.81408209,5.405388462,3,0.03885926,0.008438009,670.0646147,143.9224922,27.6534,1.117760261,5.986522103,2.146149476
7,STX,ESTX,USVI,AGRF,CARIB,17.783549,-64.614349,11.7348,10.81408209,5.405388462,3,0.04150485,0.010872212,670.0646147,143.9224922,27.66761,1.136014525,5.986522103,2.146149476
3,STX,ESTX,USVI,PVMT,CARIB,17.785081,-64.647373,7.9248,10.81408209,5.405388462,3,0.03885926,0.008438009,670.0646147,143.9224922,27.6534,1.117760261,5.986522103,2.146149476
3,STX,ESTX,USVI,PVMT,CARIB,17.791949,-64.636589,2.5908,10.81408209,5.405388462,3,0.03751256,0.007395945,670.0646147,143.9224922,27.69345,1.111820129,5.986522103,2.146149476
2.97029703,STX,ESTX,USVI,PVMT,CARIB,17.7942,-64.637553,2.286,10.81408209,5.405388462,3,0.03751256,0.007395945,670.0646147,143.9224922,27.69345,1.111820129,5.986522103,2.146149476
1.98019802,STX,ESTX,USVI,PVMT,CARIB,17.794219,-64.635195,2.5908,10.81408209,5.405388462,3,0.03751256,0.007395945,670.0646147,143.9224922,27.69345,1.111820129,5.986522103,2.146149476
6,STX,ESTX,USVI,PVMT,CARIB,17.79769,-64.597969,7.62,10.81408209,5.405388462,3,0.04013147,0.008270429,691.3088084,163.3666843,27.66239,1.09793488,7.017854457,2.453149457
1,STX,ESTX,USVI,PVMT,CARIB,17.799224,-64.630996,3.5052,10.81408209,5.405388462,3,0.03751256,0.007395945,673.0101774,145.0326239,27.69345,1.111820129,6.291751416,2.273372878
7,STX,ESTX,USVI,PTRF,CARIB,17.787701,-64.604011,10.2108,10.81408209,5.405388462,3,0.04150485,0.010872212,686.473736,152.4758423,27.66761,1.136014525,6.691655671,2.277404468
5,STT,STT,USVI,PVMT,CARIB,18.38315,-64.89901,21.6408,11.35505454,5.696108246,2,0.04515779,0.011744531,902.435941,190.0473427,27.50453,1.1545956,2.306236248,1.64947543
19,STX,ESTX,USVI,SCR,CARIB,17.774182,-64.599646,16.6116,10.81408209,5.405388462,3,0.04150485,0.010872212,686.473736,152.4758423,27.66761,1.136014525,6.691655671,2.277404468
5,STX,ESTX,USVI,AGRF,CARIB,17.784005,-64.613881,9.7536,10.81408209,5.405388462,3,0.04150485,0.010872212,670.0646147,143.9224922,27.66761,1.136014525,5.986522103,2.146149476
11,STX,ESTX,USVI,PTRF,CARIB,17.790048,-64.593185,9.6012,10.81408209,5.405388462,3,0.04150485,0.010872212,686.473736,152.4758423,27.66761,1.136014525,6.691655671,2.277404468
11,STX,ESTX,USVI,AGRF,CARIB,17.712997,-64.567518,25.2984,10.81408209,5.405388462,3,0.03516158,0.007886698,637.1684919,135.8187867,27.73414,1.094441867,7.387484941,2.434595348
0,STX,ESTX,USVI,PTRF,CARIB,17.766873,-64.609483,14.0208,10.81408209,5.405388462,3,0.04150485,0.010872212,686.473736,152.4758423,27.66761,1.136014525,6.691655671,2.277404468
16.16161616,STX,ESTX,USVI,PTRF,CARIB,17.775677,-64.525622,26.8224,0,5.405388462,3,0.03705965,0.009121403,638.9965552,137.3413799,27.72336,1.11083077,8.023987335,2.706937952
0.952380952,STX,ESTX,USVI,PVMT,CARIB,17.733801,-64.564871,21.4884,10.81408209,5.405388462,3,0.03516158,0.007886698,637.1684919,135.8187867,27.73414,1.094441867,7.387484941,2.434595348
0.980392157,STX,ESTX,USVI,PVMT,CARIB,17.737553,-64.547459,18.8976,10.81408209,5.405388462,3,0.03516158,0.007886698,637.1684919,135.8187867,27.73414,1.094441867,7.387484941,2.434595348
0,STX,ESTX,USVI,PVMT,CARIB,17.773561,-64.564745,23.7744,10.81408209,5.405388462,3,0.04120135,0.009924717,663.1263475,144.0571229,27.71751,1.123530596,7.549561879,2.531784643
6,STX,ESTX,USVI,PVMT,CARIB,17.777306,-64.548272,26.2128,10.81408209,5.405388462,3,0.04120135,0.009924717,663.1263475,144.0571229,27.71751,1.123530596,7.549561879,2.531784643
1,STT,STT,USVI,PVMT,CARIB,18.38369,-64.89002,24.9936,11.35505454,5.696108246,2,0.04515779,0.011744531,902.435941,190.0473427,27.50453,1.1545956,2.306236248,1.64947543
9.090909091,STX,ESTX,USVI,PVMT,CARIB,17.780565,-64.536039,24.2316,10.81408209,5.405388462,3,0.03705965,0.009121403,663.1263475,144.0571229,27.72336,1.11083077,7.549561879,2.531784643
12,STX,ESTX,USVI,PVMT,CARIB,17.782768,-64.543132,23.9268,10.81408209,5.405388462,3,0.04120135,0.009924717,663.1263475,144.0571229,27.71751,1.123530596,7.549561879,2.531784643
4,STX,ESTX,USVI,PVMT,CARIB,17.785273,-64.569091,22.2504,10.81408209,5.405388462,3,0.04120135,0.009924717,663.1263475,144.0571229,27.71751,1.123530596,7.549561879,2.531784643
0,STX,ESTX,USVI,PVMT,CARIB,17.799376,-64.556952,27.5844,10.81408209,5.405388462,3,0.03975443,0.00981835,688.6542358,158.4171954,27.67528,1.113762991,7.674924035,2.591911779
15,STX,ESTX,USVI,SCR,CARIB,17.764801,-64.529774,27.7368,10.81408209,5.405388462,3,0.03705965,0.009121403,663.1263475,144.0571229,27.72336,1.11083077,7.549561879,2.531784643
4.716981132,STX,ESTX,USVI,PTRF,CARIB,17.713569,-64.662746,3.6576,10.81408209,5.405388462,2,0.0378526,0.008105554,647.5615744,128.8160469,27.778,1.141183158,4.007921944,1.024009704
3,STX,ESTX,USVI,PVMT,CARIB,17.767352,-64.660414,2.1336,10.81408209,5.405388462,3,0.03885926,0.008438009,662.5072808,140.3510348,27.6534,1.117760261,5.37258526,2.046818679
2.97029703,STX,ESTX,USVI,PVMT,CARIB,17.768359,-64.648163,5.9436,10.81408209,5.405388462,3,0.03885926,0.008438009,670.0646147,143.9224922,27.6534,1.117760261,5.986522103,2.146149476
5,STX,ESTX,USVI,BDRK,CARIB,17.76077,-64.637249,3.2004,10.81408209,5.405388462,3,0.03885926,0.008438009,670.0646147,143.9224922,27.6534,1.117760261,5.986522103,2.146149476
13,STX,ESTX,USVI,PVMT,CARIB,17.781491,-64.533217,20.8788,10.81408209,5.405388462,3,0.03705965,0.009121403,663.1263475,144.0571229,27.72336,1.11083077,7.549561879,2.531784643
21.42857143,STT,STT,USVI,AGRF,CARIB,18.38051,-64.93636,7.3152,11.34331083,5.688621743,1,0.04324491,0.011384156,906.9930781,188.1701189,27.51108,1.164560861,3.069064277,2.186844553
14.14141414,STT,STT,USVI,PVMT,CARIB,18.3916,-64.91187,13.8684,11.34331083,5.688621743,2,0.04515779,0.011744531,906.9930781,188.1701189,27.50453,1.1545956,3.069064277,2.186844553
0,STX,ESTX,USVI,SCR,CARIB,17.767926,-64.534516,28.0416,10.81408209,5.405388462,3,0.03705965,0.009121403,663.1263475,144.0571229,27.72336,1.11083077,7.549561879,2.531784643
3.03030303,STX,ESTX,USVI,PTRF,CARIB,17.760786,-64.580194,1.9812,10.81408209,5.405388462,3,0.04120135,0.009924717,686.473736,152.4758423,27.71751,1.123530596,6.691655671,2.277404468
0,STX,ESTX,USVI,PVMT,CARIB,17.766756,-64.623629,9.144,10.81408209,5.405388462,3,0.04150485,0.010872212,670.0646147,143.9224922,27.66761,1.136014525,5.986522103,2.146149476
5,STX,ESTX,USVI,BDRK,CARIB,17.769119,-64.665145,3.3528,10.81408209,5.405388462,3,0.03885926,0.008438009,662.5072808,140.3510348,27.6534,1.117760261,5.37258526,2.046818679
3.96039604,STX,LANG,USVI,AGRF,CARIB,17.762338,-64.497688,27.1272,0,5.405388462,3,0.03388939,0.007733046,638.9965552,137.3413799,27.75314,1.103431919,8.023987335,2.706937952
24,STX,LANG,USVI,AGRF,CARIB,17.781068,-64.470491,27.432,10.81408209,5.405388462,3,0.03388939,0.007733046,614.3008755,136.4124251,27.75314,1.103431919,8.262306914,2.833658762
12,STX,LANG,USVI,PTRF,CARIB,17.768088,-64.513769,26.5176,0,5.405388462,3,0.03705965,0.009121403,638.9965552,137.3413799,27.72336,1.11083077,8.023987335,2.706937952
18.44660194,STX,LANG,USVI,PTRF,CARIB,17.77219,-64.509088,24.8412,0,5.405388462,3,0.03705965,0.009121403,638.9965552,137.3413799,27.72336,1.11083077,8.023987335,2.706937952
16.83168317,STX,LANG,USVI,PVMT,CARIB,17.791107,-64.516792,27.2796,0,5.405388462,3,0.03705965,0.009121403,638.9965552,137.3413799,27.72336,1.11083077,8.023987335,2.706937952
15,STX,LANG,USVI,PVMT,CARIB,17.793016,-64.503603,28.6512,0,5.405388462,3,0.04149019,0.010525445,638.9965552,137.3413799,27.68571,1.118204811,8.023987335,2.706937952
15,STT,STT,USVI,PVMT,CARIB,18.406,-64.91724,17.526,11.34331083,5.688621743,2,0.04324491,0.011384156,906.9930781,188.1701189,27.51108,1.164560861,3.069064277,2.186844553
10,STX,LANG,USVI,PVMT,CARIB,17.796954,-64.520143,22.4028,10.81408209,5.405388462,3,0.04149019,0.010525445,677.9658574,148.3653693,27.68571,1.118204811,8.060392906,2.715639189
2,STX,LANG,USVI,PVMT,CARIB,17.800471,-64.473951,24.0792,10.81408209,5.405388462,3,0.03929555,0.008752143,667.0223916,135.4134046,27.7131,1.120514614,8.278961566,2.83058451
26.26262626,STX,LANG,USVI,PVMT,CARIB,17.80576,-64.491446,22.2504,10.81408209,5.405388462,3,0.03929555,0.008752143,677.9658574,148.3653693,27.7131,1.120514614,8.060392906,2.715639189
19,STX,LANG,USVI,PVMT,CARIB,17.80615,-64.499468,22.098,10.81408209,5.405388462,3,0.03929555,0.008752143,677.9658574,148.3653693,27.7131,1.120514614,8.060392906,2.715639189
10.89108911,STX,LANG,USVI,PVMT,CARIB,17.808804,-64.447134,18.288,10.81408209,5.405388462,3,0.03625171,0.00811172,667.0223916,135.4134046,27.72936,1.110096392,8.278961566,2.83058451
12,STX,LANG,USVI,PVMT,CARIB,17.824792,-64.484057,11.5824,10.81408209,5.405388462,3,0.03929555,0.008752143,667.0223916,135.4134046,27.7131,1.120514614,8.278961566,2.83058451
10,STX,LANG,USVI,PVMT,CARIB,17.805424,-64.534836,13.716,10.81408209,5.405388462,3,0.04149019,0.010525445,688.6542358,158.4171954,27.68571,1.118204811,7.674924035,2.591911779
19,STX,LANG,USVI,SCR,CARIB,17.770842,-64.508133,24.5364,0,5.405388462,3,0.03705965,0.009121403,638.9965552,137.3413799,27.72336,1.11083077,8.023987335,2.706937952
4,STX,NWSTX,USVI,BDRK,CARIB,17.738598,-64.892094,1.9812,0,5.405388462,2,0.03812006,0.012798086,600.9263826,137.3972318,27.76394,1.102516213,2.472206374,0.669376237
5,STX,NWSTX,USVI,BDRK,CARIB,17.768072,-64.880617,3.9624,10.81408209,5.405388462,2,0.03287888,0.00980816,597.0951889,120.2799487,27.77547,1.0869218,3.636452451,1.476148786
22,STT,STT,USVI,PVMT,CARIB,18.4065,-64.91251,16.9164,11.34331083,5.688621743,2,0.04515779,0.011744531,906.9930781,188.1701189,27.50453,1.1545956,3.069064277,2.186844553
11,STX,NWSTX,USVI,BDRK,CARIB,17.770881,-64.870273,16.3068,10.81408209,5.405388462,2,0.03535558,0.010464941,597.0951889,120.2799487,27.71689,1.109335837,3.636452451,1.476148786
10.1010101,STX,NWSTX,USVI,AGRF,CARIB,17.737198,-64.896794,12.3444,0,5.405388462,2,0.03812006,0.012798086,600.9263826,137.3972318,27.76394,1.102516213,2.472206374,0.669376237
